VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
FP70SJU,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,31/10/2020,87962,41300,,,,,,,,,14650,,,16650,,,,CAR,,,,,,14500,,,16500
NA70GWW,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon Tech 5dr CVT,20/10/2020,87943,41609,,,,,,,,,12600,,,14550,,,,CAR,,,,,,12450,,,14450
WJ71VXT,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon Tech 5dr CVT,01/09/2021,87943,37308,,,,,,,,,13500,,,15495,,,,CAR,,,,,,13350,,,15350
DG71SUV,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon Tech 5dr CVT,26/10/2021,87943,40362,,,,,,,,,13300,,,15295,,,,CAR,,,,,,13150,,,15150
FG70USX,,TOYOTA,COROLLA SALOON,1.8 VVT-i Hybrid Icon Tech 4dr CVT,30/09/2020,88297,35430,,,,,,,,,12400,,,14395,,,,CAR,,,,,,12250,,,14250
SB21OBA,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Design 5dr CVT,02/03/2021,87944,45594,,,,,,,,,14000,,,15995,,,,CAR,,,,,,13850,,,15850
FG20YBS,,TOYOTA,COROLLA HATCHBACK,2.0 VVT-i Hybrid Excel 5dr CVT,15/07/2020,87951,29266,,,,,,,,,15450,,,17450,,,,CAR,,,,,,15300,,,17300
FG21CXD,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Excel 5dr CVT,26/03/2021,87966,52874,,,,,,,,,16050,,,18095,,,,CAR,,,,,,15900,,,17900
FG21CWZ,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Excel 5dr CVT,26/03/2021,87966,47660,,,,,,,,,16450,,,18450,,,,CAR,,,,,,16300,,,18250
FG21CWF,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Excel 5dr CVT,26/03/2021,87966,42074,,,,,,,,,16800,,,18850,,,,CAR,,,,,,16650,,,18650
FL70WVV,,TOYOTA,COROLLA HATCHBACK,2.0 VVT-i Hybrid Excel 5dr CVT,30/09/2020,87951,38984,,,,,,,,,15050,,,17095,,,,CAR,,,,,,14900,,,16900
FD70XZY,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,49924,,,,,,,,,14500,,,16495,,,,CAR,,,,,,14350,,,16350
FD70XZV,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,40354,,,,,,,,,15150,,,17095,,,,CAR,,,,,,15000,,,17000
FD70XZR,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,46241,,,,,,,,,14700,,,16695,,,,CAR,,,,,,14550,,,16550
FD70YAA,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,47755,,,,,,,,,14600,,,16595,,,,CAR,,,,,,14450,,,16500
FD70YAY,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,40200,,,,,,,,,15150,,,17095,,,,CAR,,,,,,15000,,,17000
FD70XZT,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,30748,,,,,,,,,15950,,,17950,,,,CAR,,,,,,15800,,,17800
FD70XZX,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,36092,,,,,,,,,15450,,,17450,,,,CAR,,,,,,15300,,,17350
FD70YAV,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,22/12/2020,91672,31782,,,,,,,,,15850,,,17850,,,,CAR,,,,,,15700,,,17750
FG70NPO,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid GR Sport 5dr CVT,29/09/2020,91672,32358,,,,,,,,,15800,,,17795,,,,CAR,,,,,,15650,,,17650
LO21YPJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid GR Sport 5dr CVT,13/05/2021,96489,40045,,,,,,,,,17250,,,19350,,,,CAR,,,,,,17250,,,19350
NV21ENK,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid GR Sport 5dr CVT,30/04/2021,96486,48374,,,,,,,,,17300,,,19450,,,,CAR,,,,,,17300,,,19450
FP70OMM,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,31/10/2020,91214,39492,,,,,,,,,13650,,,15750,,,,CAR,,,,,,13650,,,15750
FD70XXB,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,22/12/2020,91214,42016,,,,,,,,,13450,,,15550,,,,CAR,,,,,,13450,,,15550
FP70RYJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,30/10/2020,91214,38710,,,,,,,,,13750,,,15850,,,,CAR,,,,,,13750,,,15850
FP70RZD,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,30/10/2020,91214,39480,,,,,,,,,13650,,,15750,,,,CAR,,,,,,13650,,,15750
FD70XXS,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,22/12/2020,91214,44637,,,,,,,,,13350,,,15450,,,,CAR,,,,,,13350,,,15450
FM21UON,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41631,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21UPV,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41235,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21UPF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,36794,,,,,,,,,14300,,,16395,,,,CAR,,,,,,14300,,,16400
FM21UPJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41106,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21UPH,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,45445,,,,,,,,,13650,,,15750,,,,CAR,,,,,,13650,,,15750
FM21URO,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,45138,,,,,,,,,13650,,,15750,,,,CAR,,,,,,13650,,,15750
FM21UTF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41963,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21USF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41162,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21UPW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,40342,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14000,,,16100
FM21UOR,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,40920,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14000,,,16100
FM21UWL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,38339,,,,,,,,,14150,,,16250,,,,CAR,,,,,,14150,,,16250
FM21USL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,46750,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13600,,,15700
FM21UTE,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,39709,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14050,,,16150
FM21UUN,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,41000,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
FM21UWR,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,37471,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14200,,,16300
FM21USC,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,48187,,,,,,,,,13450,,,15550,,,,CAR,,,,,,13450,,,15550
FM21UOW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,50521,,,,,,,,,13350,,,15450,,,,CAR,,,,,,13350,,,15450
FM21UUJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,38247,,,,,,,,,14150,,,16250,,,,CAR,,,,,,14150,,,16250
FM21UVT,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,42247,,,,,,,,,13850,,,15950,,,,CAR,,,,,,13850,,,15950
FM21UVZ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,51616,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13250,,,15350
FM21URW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,46418,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13600,,,15700
FM21USP,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,53000,,,,,,,,,13150,,,15250,,,,CAR,,,,,,13150,,,15250
FM21UUL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,47240,,,,,,,,,13550,,,15650,,,,CAR,,,,,,13550,,,15650
FM21UUP,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,43382,,,,,,,,,13800,,,15895,,,,CAR,,,,,,13800,,,15900
FM21UUW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,42002,,,,,,,,,13850,,,15950,,,,CAR,,,,,,13850,,,15950
FM21UVN,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,47786,,,,,,,,,13550,,,15650,,,,CAR,,,,,,13550,,,15650
FM21UWF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,49181,,,,,,,,,13400,,,15495,,,,CAR,,,,,,13400,,,15500
FM21UUH,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,43089,,,,,,,,,13800,,,15895,,,,CAR,,,,,,13800,,,15900
FM21UVW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,34309,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
FM21UVL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,39587,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14050,,,16150
FM21UPK,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,26/07/2021,91214,34375,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
FD70XOA,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,42120,,,,,,,,,14750,,,16850,,,,CAR,,,,,,14750,,,16850
FD70XOY,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,42505,,,,,,,,,14750,,,16850,,,,CAR,,,,,,14750,,,16850
FD70XRX,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,40642,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
FD70XNU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,44200,,,,,,,,,14600,,,16695,,,,CAR,,,,,,14600,,,16700
FD70XNK,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,37972,,,,,,,,,15100,,,17250,,,,CAR,,,,,,15100,,,17250
FD70XNM,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,41529,,,,,,,,,14800,,,16950,,,,CAR,,,,,,14800,,,16950
FD70XOZ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,41703,,,,,,,,,14800,,,16950,,,,CAR,,,,,,14800,,,16950
FD70XRT,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,47212,,,,,,,,,14350,,,16495,,,,CAR,,,,,,14350,,,16500
FD70XOH,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,41532,,,,,,,,,14800,,,16950,,,,CAR,,,,,,14800,,,16950
FD70XNJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,57559,,,,,,,,,13650,,,15750,,,,CAR,,,,,,13650,,,15750
FD70XRK,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,44144,,,,,,,,,14600,,,16695,,,,CAR,,,,,,14600,,,16700
FD70XSE,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,43283,,,,,,,,,14650,,,16795,,,,CAR,,,,,,14650,,,16800
FD70XPM,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,22/12/2020,91216,37308,,,,,,,,,15100,,,17250,,,,CAR,,,,,,15100,,,17250
FM21UOB,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,46909,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
FM21UMU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,43255,,,,,,,,,15100,,,17195,,,,CAR,,,,,,15100,,,17200
FM21UMG,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,39100,,,,,,,,,15400,,,17495,,,,CAR,,,,,,15400,,,17495
FM21UMW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,37967,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
FM21UNX,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,42845,,,,,,,,,15200,,,17295,,,,CAR,,,,,,15200,,,17300
FM21UNJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,40275,,,,,,,,,15350,,,17395,,,,CAR,,,,,,15350,,,17400
FM21UNL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,26/07/2021,91216,44931,,,,,,,,,15050,,,17150,,,,CAR,,,,,,15050,,,17150
FL21YYO,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,31/03/2021,91216,39539,,,,,,,,,15400,,,17495,,,,CAR,,,,,,15400,,,17495
FD70XWH,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,58527,,,,,,,,,14250,,,16350,,,,CAR,,,,,,14250,,,16350
FL70NBF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,30/09/2020,91220,59749,,,,,,,,,14150,,,16250,,,,CAR,,,,,,14150,,,16250
FD70XTL,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,58865,,,,,,,,,14250,,,16350,,,,CAR,,,,,,14250,,,16350
FL70NFJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,23/09/2020,91220,55901,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
FL70NDJ,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,30/09/2020,91220,42795,,,,,,,,,15450,,,17550,,,,CAR,,,,,,15450,,,17550
FD70XVU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,62819,,,,,,,,,13950,,,16095,,,,CAR,,,,,,13950,,,16050
FD70XVE,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,51502,,,,,,,,,14800,,,16850,,,,CAR,,,,,,14800,,,16850
FD70XVB,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,45978,,,,,,,,,15250,,,17350,,,,CAR,,,,,,15250,,,17350
FD70XVN,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,22/12/2020,91220,48524,,,,,,,,,15000,,,17095,,,,CAR,,,,,,15000,,,17100
FG21EKK,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,26/03/2021,91220,49300,,,,,,,,,15400,,,17495,,,,CAR,,,,,,15400,,,17500
FG70DOH,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,57257,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
FG70CDE,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,60410,,,,,,,,,14700,,,16795,,,,CAR,,,,,,14700,,,16800
FG70CTZ,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,53583,,,,,,,,,15250,,,17350,,,,CAR,,,,,,15250,,,17350
FG70DRO,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,54857,,,,,,,,,15150,,,17250,,,,CAR,,,,,,15150,,,17250
FG70CJV,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,72881,,,,,,,,,13850,,,15950,,,,CAR,,,,,,13850,,,15950
FG70BZT,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,52583,,,,,,,,,15300,,,17395,,,,CAR,,,,,,15300,,,17400
FG70COJ,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,61000,,,,,,,,,14600,,,16695,,,,CAR,,,,,,14600,,,16700
FG70CBF,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,50727,,,,,,,,,15450,,,17550,,,,CAR,,,,,,15450,,,17550
FG70DBY,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,51399,,,,,,,,,15400,,,17495,,,,CAR,,,,,,15400,,,17500
FG70CPX,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,50400,,,,,,,,,15450,,,17550,,,,CAR,,,,,,15450,,,17550
FG70CZC,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,29/09/2020,91222,57825,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
FD70XSR,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,22/12/2020,91224,51035,,,,,,,,,15350,,,17450,,,,CAR,,,,,,15350,,,17450
FG70CMF,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Dynamic 5dr CVT,29/09/2020,91227,64057,,,,,,,,,14950,,,17095,,,,CAR,,,,,,14950,,,17050
FG70CVC,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Dynamic 5dr CVT,29/09/2020,91227,42567,,,,,,,,,16700,,,18850,,,,CAR,,,,,,16700,,,18850
FG21CZP,,TOYOTA,C-HR HATCHBACK SPECIAL EDITION,2.0 Hybrid Orange Edition 5dr CVT,26/03/2021,91435,54239,,,,,,,,,16500,,,18595,,,,CAR,,,,,,16500,,,18600
FL70NZB,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,28/09/2020,88554,49205,,,,,,,,,16350,,,18350,,,,CAR,,,,,,16350,,,18350
FG70JVE,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,01/10/2020,88554,45637,,,,,,,,,16700,,,18695,,,,CAR,,,,,,16700,,,18700
FM21UXX,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,23/07/2021,96083,30600,,,,,,,,,33400,,,36500,,,,CAR,,,,,,33400,,,36500
FM21UYA,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,34586,,,,,,,,,32800,,,35750,,,,CAR,,,,,,32800,,,35750
FM21UXU,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,23/07/2021,96083,34998,,,,,,,,,32800,,,35750,,,,CAR,,,,,,32800,,,35750
FM21UYE,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,44136,,,,,,,,,31200,,,34000,,,,CAR,,,,,,31100,,,34000
FM21UYX,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,32843,,,,,,,,,33100,,,36000,,,,CAR,,,,,,33100,,,36000
FM21UZC,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,23/07/2021,96083,30302,,,,,,,,,33400,,,36500,,,,CAR,,,,,,33400,,,36500
YW71DKK,,VAUXHALL,CORSA HATCHBACK,1.2 SE Edition 5dr,31/01/2022,98539,35214,,,,,,,,,8450,,,10295,,,,CAR,,,,,,8700,,,10500
YW71DPV,,VAUXHALL,CORSA HATCHBACK,1.2 SE Edition 5dr,31/01/2022,98539,27859,,,,,,,,,8875,,,10695,,,,CAR,,,,,,9150,,,10950
VX69DTY,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW SE Nav 50kWh 5dr Auto [11kWCh],06/02/2020,88877,17951,,,,,,,,,10400,,,12195,,,,CAR,,,,,,10400,,,12200
LL20ZTV,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW SE Nav 50kWh 5dr Auto [7.4kWCh],28/08/2020,91860,14850,,,,,,,,,10500,,,12295,,,,CAR,,,,,,10550,,,12300
LA21BXG,,VAUXHALL,CORSA HATCHBACK,1.2 SE Nav 5dr,30/04/2021,90647,27675,,,,,,,,,8950,,,10750,,,,CAR,,,,,,9225,,,11050
LA21BXF,,VAUXHALL,CORSA HATCHBACK,1.2 SE Nav 5dr,30/04/2021,90647,25653,,,,,,,,,9075,,,10850,,,,CAR,,,,,,9350,,,11150
NU21VKX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SE Premium 5dr Auto,29/03/2021,90656,32727,,,,,,,,,10350,,,12095,,,,CAR,,,,,,10650,,,12400
KN20WTY,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],13/03/2020,91861,20800,,,,,,,,,11000,,,12795,,,,CAR,,,,,,11050,,,12850
BK20UPS,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,18504,,,,,,,,,11100,,,12950,,,,CAR,,,,,,11200,,,12950
BK20UNM,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,21700,,,,,,,,,10900,,,12750,,,,CAR,,,,,,10950,,,12750
BK20UKF,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,20098,,,,,,,,,11000,,,12795,,,,CAR,,,,,,11050,,,12850
WR20URS,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],30/06/2020,91861,25376,,,,,,,,,10650,,,12495,,,,CAR,,,,,,10700,,,12500
BK20UFU,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,29600,,,,,,,,,10400,,,12250,,,,CAR,,,,,,10400,,,12195
VA69VLT,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [11kWCh],07/02/2020,88878,23110,,,,,,,,,10900,,,12695,,,,CAR,,,,,,10900,,,12700
YY69XSE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/12/2019,90658,36781,,,,,,,,,8000,,,9825,,,,CAR,,,,,,8225,,,10050
FD70OJK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,45899,,,,,,,,,8025,,,9825,,,,CAR,,,,,,8275,,,10050
FD70OWF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,41809,,,,,,,,,8200,,,9995,,,,CAR,,,,,,8475,,,10250
DT70ZFG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,44880,,,,,,,,,8150,,,9950,,,,CAR,,,,,,8400,,,10200
DT70LYF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,22/02/2021,90658,48969,,,,,,,,,7975,,,9775,,,,CAR,,,,,,8200,,,9995
DT70UNY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,47625,,,,,,,,,8025,,,9795,,,,CAR,,,,,,8250,,,10050
DT70UTG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,49816,,,,,,,,,7925,,,9725,,,,CAR,,,,,,8150,,,9950
DT70UHN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,42855,,,,,,,,,8250,,,10095,,,,CAR,,,,,,8500,,,10300
DW70FBK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,48665,,,,,,,,,7975,,,9775,,,,CAR,,,,,,8200,,,9995
DW70EVH,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,47334,,,,,,,,,8025,,,9795,,,,CAR,,,,,,8250,,,10050
DN70UST,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,53233,,,,,,,,,8050,,,9850,,,,CAR,,,,,,8300,,,10100
DN70TYF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,37248,,,,,,,,,8900,,,10650,,,,CAR,,,,,,9150,,,10950
DN70UNJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41967,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70TCV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42177,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
